"Step","med-arc-10b - lm_loss","med-arc-10b - lm_loss__MIN","med-arc-10b - lm_loss__MAX","med-arc-10b - lm_loss_adj","med-arc-10b - lm_loss_adj__MIN","med-arc-10b - lm_loss_adj__MAX","med-lm - lm_loss","med-lm - lm_loss__MIN","med-lm - lm_loss__MAX"
"5617","2.7454986572265625","2.7454986572265625","2.7454986572265625","","","","2.7447965145111084","2.7447965145111084","2.7447965145111084"
"5618","2.8537349700927734","2.8537349700927734","2.8537349700927734","","","","","",""
"5619","","","","","","","2.675510883331299","2.675510883331299","2.675510883331299"
"5620","","","","","","","2.8268539905548096","2.8268539905548096","2.8268539905548096"
"5622","","","","2.69732603430748","2.69732603430748","2.69732603430748","","",""
"5623","2.597893476486206","2.597893476486206","2.597893476486206","","","","","",""
"5624","","","","2.797786980867386","2.797786980867386","2.797786980867386","","",""
"5625","","","","2.7914209067821503","2.7914209067821503","2.7914209067821503","","",""
"5627","","","","2.6251668334007263","2.6251668334007263","2.6251668334007263","2.67881441116333","2.67881441116333","2.67881441116333"
"5628","","","","2.6353879272937775","2.6353879272937775","2.6353879272937775","2.6862289905548096","2.6862289905548096","2.6862289905548096"
"5629","","","","2.7124029397964478","2.7124029397964478","2.7124029397964478","","",""
"5630","2.899603843688965","2.899603843688965","2.899603843688965","2.8387394845485687","2.8387394845485687","2.8387394845485687","","",""
"5631","2.858726739883423","2.858726739883423","2.858726739883423","","","","","",""
"5632","2.729529619216919","2.729529619216919","2.729529619216919","","","","","",""
"5633","","","","2.863815486431122","2.863815486431122","2.863815486431122","","",""
"5634","2.873274087905884","2.873274087905884","2.873274087905884","2.8179107308387756","2.8179107308387756","2.8179107308387756","","",""
"5636","","","","2.9819347262382507","2.9819347262382507","2.9819347262382507","3.043295383453369","3.043295383453369","3.043295383453369"
"5637","","","","","","","2.7168798446655273","2.7168798446655273","2.7168798446655273"
"5638","","","","","","","2.806363344192505","2.806363344192505","2.806363344192505"
"5640","","","","","","","2.7700955867767334","2.7700955867767334","2.7700955867767334"
"5641","","","","","","","2.7984189987182617","2.7984189987182617","2.7984189987182617"
"5642","","","","2.6768586933612823","2.6768586933612823","2.6768586933612823","","",""
"5643","2.831145763397217","2.831145763397217","2.831145763397217","2.773438513278961","2.773438513278961","2.773438513278961","","",""
"5644","2.8832004070281982","2.8832004070281982","2.8832004070281982","2.8243208527565002","2.8243208527565002","2.8243208527565002","","",""
"5645","2.837242841720581","2.837242841720581","2.837242841720581","2.776135504245758","2.776135504245758","2.776135504245758","2.836092948913574","2.836092948913574","2.836092948913574"
"5648","","","","2.662891834974289","2.662891834974289","2.662891834974289","2.7176496982574463","2.7176496982574463","2.7176496982574463"
"5649","2.8111019134521484","2.8111019134521484","2.8111019134521484","","","","","",""
"5650","2.760200023651123","2.760200023651123","2.760200023651123","2.69917094707489","2.69917094707489","2.69917094707489","","",""
"5651","2.8168859481811523","2.8168859481811523","2.8168859481811523","2.7520013451576233","2.7520013451576233","2.7520013451576233","","",""
"5652","2.7963757514953613","2.7963757514953613","2.7963757514953613","","","","2.795337677001953","2.795337677001953","2.795337677001953"
"5653","2.696000814437866","2.696000814437866","2.696000814437866","","","","2.6943156719207764","2.6943156719207764","2.6943156719207764"
"5654","2.6829519271850586","2.6829519271850586","2.6829519271850586","","","","2.6811270713806152","2.6811270713806152","2.6811270713806152"
"5655","","","","2.6532581448554993","2.6532581448554993","2.6532581448554993","","",""
"5656","2.741154670715332","2.741154670715332","2.741154670715332","","","","2.740571975708008","2.740571975708008","2.740571975708008"
"5657","","","","","","","2.9359350204467773","2.9359350204467773","2.9359350204467773"
"5660","2.905825138092041","2.905825138092041","2.905825138092041","2.843448758125305","2.843448758125305","2.843448758125305","","",""
"5661","","","","2.595507711172104","2.595507711172104","2.595507711172104","","",""
"5662","2.612908363342285","2.612908363342285","2.612908363342285","","","","","",""
"5663","2.7333807945251465","2.7333807945251465","2.7333807945251465","","","","","",""
"5664","","","","2.6795854568481445","2.6795854568481445","2.6795854568481445","","",""
"5665","2.695812940597534","2.695812940597534","2.695812940597534","2.639476478099823","2.639476478099823","2.639476478099823","2.6952669620513916","2.6952669620513916","2.6952669620513916"
"5667","","","","","","","2.861453056335449","2.861453056335449","2.861453056335449"
"5669","2.7106049060821533","2.7106049060821533","2.7106049060821533","2.658582866191864","2.658582866191864","2.658582866191864","2.709520101547241","2.709520101547241","2.709520101547241"
"5671","","","","","","","2.678067207336426","2.678067207336426","2.678067207336426"
"5674","","","","2.7149475514888763","2.7149475514888763","2.7149475514888763","2.776998519897461","2.776998519897461","2.776998519897461"
"5676","","","","2.73017480969429","2.73017480969429","2.73017480969429","2.797245502471924","2.797245502471924","2.797245502471924"
"5677","","","","","","","2.633622407913208","2.633622407913208","2.633622407913208"
"5679","2.726395845413208","2.726395845413208","2.726395845413208","2.6650794744491577","2.6650794744491577","2.6650794744491577","","",""
"5680","","","","","","","2.8076863288879395","2.8076863288879395","2.8076863288879395"
"5682","","","","2.840291202068329","2.840291202068329","2.840291202068329","","",""
"5683","2.6401400566101074","2.6401400566101074","2.6401400566101074","2.5963538587093353","2.5963538587093353","2.5963538587093353","","",""
"5684","2.707014560699463","2.707014560699463","2.707014560699463","2.6554570496082306","2.6554570496082306","2.6554570496082306","2.707150936126709","2.707150936126709","2.707150936126709"
"5685","2.694190502166748","2.694190502166748","2.694190502166748","","","","","",""
"5686","","","","2.7391817569732666","2.7391817569732666","2.7391817569732666","","",""
"5689","2.6649863719940186","2.6649863719940186","2.6649863719940186","2.6095662117004395","2.6095662117004395","2.6095662117004395","2.663445472717285","2.663445472717285","2.663445472717285"
"5690","2.3485844135284424","2.3485844135284424","2.3485844135284424","","","","","",""
"5691","","","","","","","2.71347975730896","2.71347975730896","2.71347975730896"
"5692","2.853600025177002","2.853600025177002","2.853600025177002","","","","2.852710247039795","2.852710247039795","2.852710247039795"
"5693","","","","2.6734277307987213","2.6734277307987213","2.6734277307987213","2.7292706966400146","2.7292706966400146","2.7292706966400146"
"5694","2.8872997760772705","2.8872997760772705","2.8872997760772705","","","","2.8858511447906494","2.8858511447906494","2.8858511447906494"
"5695","","","","2.7866429686546326","2.7866429686546326","2.7866429686546326","","",""
"5696","","","","2.8259322345256805","2.8259322345256805","2.8259322345256805","2.8846378326416016","2.8846378326416016","2.8846378326416016"
"5699","2.6783559322357178","2.6783559322357178","2.6783559322357178","2.628329575061798","2.628329575061798","2.628329575061798","2.6774580478668213","2.6774580478668213","2.6774580478668213"
"5700","","","","","","","2.682250499725342","2.682250499725342","2.682250499725342"
"5702","2.7358322143554688","2.7358322143554688","2.7358322143554688","2.677962213754654","2.677962213754654","2.677962213754654","2.73492431640625","2.73492431640625","2.73492431640625"
"5703","2.821977376937866","2.821977376937866","2.821977376937866","2.764373332262039","2.764373332262039","2.764373332262039","","",""
"5704","3.0622637271881104","3.0622637271881104","3.0622637271881104","","","","","",""
"5706","","","","2.5497603714466095","2.5497603714466095","2.5497603714466095","","",""
"5707","","","","","","","2.8142542839050293","2.8142542839050293","2.8142542839050293"
"5708","2.7764177322387695","2.7764177322387695","2.7764177322387695","2.7119127810001373","2.7119127810001373","2.7119127810001373","2.773496627807617","2.773496627807617","2.773496627807617"
"5709","2.7321083545684814","2.7321083545684814","2.7321083545684814","","","","","",""
"5711","2.6937012672424316","2.6937012672424316","2.6937012672424316","","","","","",""
"5712","2.769688367843628","2.769688367843628","2.769688367843628","","","","2.768101453781128","2.768101453781128","2.768101453781128"
"5714","2.7770955562591553","2.7770955562591553","2.7770955562591553","2.7212730646133423","2.7212730646133423","2.7212730646133423","","",""
"5715","2.738982677459717","2.738982677459717","2.738982677459717","","","","","",""
"5716","2.7962379455566406","2.7962379455566406","2.7962379455566406","","","","","",""
"5717","","","","","","","2.696821928024292","2.696821928024292","2.696821928024292"
"5718","2.809257745742798","2.809257745742798","2.809257745742798","","","","","",""
"5719","","","","","","","2.8221306800842285","2.8221306800842285","2.8221306800842285"
"5720","","","","2.7361311316490173","2.7361311316490173","2.7361311316490173","","",""
"5721","","","","","","","2.7360918521881104","2.7360918521881104","2.7360918521881104"
"5722","","","","2.765577733516693","2.765577733516693","2.765577733516693","","",""
"5723","","","","","","","2.77428936958313","2.77428936958313","2.77428936958313"
"5724","","","","","","","2.8771238327026367","2.8771238327026367","2.8771238327026367"
"5727","2.7589402198791504","2.7589402198791504","2.7589402198791504","","","","2.7585949897766113","2.7585949897766113","2.7585949897766113"
"5728","2.8469741344451904","2.8469741344451904","2.8469741344451904","2.782952904701233","2.782952904701233","2.782952904701233","","",""
"5731","2.8153269290924072","2.8153269290924072","2.8153269290924072","","","","","",""
"5732","","","","3.0841202437877655","3.0841202437877655","3.0841202437877655","3.1494264602661133","3.1494264602661133","3.1494264602661133"
"5734","2.6572399139404297","2.6572399139404297","2.6572399139404297","2.6011269092559814","2.6011269092559814","2.6011269092559814","2.6573903560638428","2.6573903560638428","2.6573903560638428"
"5735","2.7749922275543213","2.7749922275543213","2.7749922275543213","2.717208296060562","2.717208296060562","2.717208296060562","2.773003339767456","2.773003339767456","2.773003339767456"
"5736","2.782308578491211","2.782308578491211","2.782308578491211","2.7277839481830597","2.7277839481830597","2.7277839481830597","","",""
"5737","2.873849868774414","2.873849868774414","2.873849868774414","2.8124555349349976","2.8124555349349976","2.8124555349349976","2.8736209869384766","2.8736209869384766","2.8736209869384766"
"5738","2.8357291221618652","2.8357291221618652","2.8357291221618652","","","","","",""
"5739","","","","2.705116719007492","2.705116719007492","2.705116719007492","2.7603373527526855","2.7603373527526855","2.7603373527526855"
"5740","2.866009473800659","2.866009473800659","2.866009473800659","2.802753210067749","2.802753210067749","2.802753210067749","","",""
"5741","","","","2.6530539095401764","2.6530539095401764","2.6530539095401764","","",""
"5742","","","","2.6478132009506226","2.6478132009506226","2.6478132009506226","","",""
"5743","2.8159053325653076","2.8159053325653076","2.8159053325653076","2.7614855766296387","2.7614855766296387","2.7614855766296387","2.815627336502075","2.815627336502075","2.815627336502075"
"5744","2.7986299991607666","2.7986299991607666","2.7986299991607666","","","","","",""
"5745","2.650300979614258","2.650300979614258","2.650300979614258","2.5958977043628693","2.5958977043628693","2.5958977043628693","","",""
"5746","","","","2.6440029740333557","2.6440029740333557","2.6440029740333557","","",""
"5747","","","","2.6107810735702515","2.6107810735702515","2.6107810735702515","2.662299394607544","2.662299394607544","2.662299394607544"
"5748","","","","2.604274272918701","2.604274272918701","2.604274272918701","","",""
"5749","","","","2.6924920678138733","2.6924920678138733","2.6924920678138733","","",""
"5750","2.8075454235076904","2.8075454235076904","2.8075454235076904","","","","2.8050191402435303","2.8050191402435303","2.8050191402435303"
"5751","2.775974988937378","2.775974988937378","2.775974988937378","","","","","",""
"5752","","","","2.6971592605113983","2.6971592605113983","2.6971592605113983","","",""
"5753","2.8232204914093018","2.8232204914093018","2.8232204914093018","2.7602045238018036","2.7602045238018036","2.7602045238018036","","",""
"5754","","","","2.677073210477829","2.677073210477829","2.677073210477829","2.7385852336883545","2.7385852336883545","2.7385852336883545"
"5755","","","","2.771162688732147","2.771162688732147","2.771162688732147","","",""
"5757","","","","2.6073436737060547","2.6073436737060547","2.6073436737060547","","",""
"5758","2.9844937324523926","2.9844937324523926","2.9844937324523926","2.9280342161655426","2.9280342161655426","2.9280342161655426","","",""
"5762","","","","2.6731023490428925","2.6731023490428925","2.6731023490428925","2.729996681213379","2.729996681213379","2.729996681213379"
"5763","","","","2.7548540830612183","2.7548540830612183","2.7548540830612183","2.8114430904388428","2.8114430904388428","2.8114430904388428"
"5764","2.784365653991699","2.784365653991699","2.784365653991699","","","","2.7812414169311523","2.7812414169311523","2.7812414169311523"
"5765","","","","2.693494737148285","2.693494737148285","2.693494737148285","","",""
"5766","2.8533782958984375","2.8533782958984375","2.8533782958984375","2.797429144382477","2.797429144382477","2.797429144382477","","",""
"5767","2.6227376461029053","2.6227376461029053","2.6227376461029053","2.5676784813404083","2.5676784813404083","2.5676784813404083","","",""
"5768","2.7592275142669678","2.7592275142669678","2.7592275142669678","2.69808691740036","2.69808691740036","2.69808691740036","","",""
"5769","2.4915313720703125","2.4915313720703125","2.4915313720703125","","","","2.4907894134521484","2.4907894134521484","2.4907894134521484"
"5770","","","","2.5967203974723816","2.5967203974723816","2.5967203974723816","","",""
"5771","2.7396883964538574","2.7396883964538574","2.7396883964538574","","","","2.7398085594177246","2.7398085594177246","2.7398085594177246"
"5773","2.623021364212036","2.623021364212036","2.623021364212036","","","","2.621868848800659","2.621868848800659","2.621868848800659"
"5774","","","","","","","2.777799367904663","2.777799367904663","2.777799367904663"
"5777","","","","2.7856670022010803","2.7856670022010803","2.7856670022010803","","",""
"5779","2.7646095752716064","2.7646095752716064","2.7646095752716064","","","","","",""
"5780","2.851703405380249","2.851703405380249","2.851703405380249","2.7846267223358154","2.7846267223358154","2.7846267223358154","","",""
"5781","","","","2.6971896588802338","2.6971896588802338","2.6971896588802338","","",""
"5782","3.0038928985595703","3.0038928985595703","3.0038928985595703","","","","3.0031919479370117","3.0031919479370117","3.0031919479370117"
"5783","","","","","","","3.0405373573303223","3.0405373573303223","3.0405373573303223"
"5784","","","","","","","2.894136905670166","2.894136905670166","2.894136905670166"
"5785","2.7807929515838623","2.7807929515838623","2.7807929515838623","2.722822219133377","2.722822219133377","2.722822219133377","2.780866861343384","2.780866861343384","2.780866861343384"
"5786","","","","2.639759987592697","2.639759987592697","2.639759987592697","","",""
"5787","2.846705675125122","2.846705675125122","2.846705675125122","","","","","",""
"5788","","","","2.6483154594898224","2.6483154594898224","2.6483154594898224","","",""
"5790","","","","2.826517701148987","2.826517701148987","2.826517701148987","2.8850271701812744","2.8850271701812744","2.8850271701812744"
"5792","","","","","","","2.7708194255828857","2.7708194255828857","2.7708194255828857"
"5793","","","","2.7204481959342957","2.7204481959342957","2.7204481959342957","","",""
"5794","","","","2.7495754659175873","2.7495754659175873","2.7495754659175873","","",""
"5799","2.8961074352264404","2.8961074352264404","2.8961074352264404","","","","2.8952701091766357","2.8952701091766357","2.8952701091766357"
"5800","2.755769729614258","2.755769729614258","2.755769729614258","","","","2.7546138763427734","2.7546138763427734","2.7546138763427734"
"5801","","","","","","","2.8265082836151123","2.8265082836151123","2.8265082836151123"
"5802","","","","2.6937553584575653","2.6937553584575653","2.6937553584575653","","",""
"5804","2.7351112365722656","2.7351112365722656","2.7351112365722656","2.6826120615005493","2.6826120615005493","2.6826120615005493","","",""
"5808","","","","2.813036948442459","2.813036948442459","2.813036948442459","","",""
"5809","","","","2.8362491726875305","2.8362491726875305","2.8362491726875305","","",""
"5811","2.80487322807312","2.80487322807312","2.80487322807312","2.73857644200325","2.73857644200325","2.73857644200325","","",""
"5813","2.8642261028289795","2.8642261028289795","2.8642261028289795","2.799393981695175","2.799393981695175","2.799393981695175","","",""
"5814","","","","2.6906533241271973","2.6906533241271973","2.6906533241271973","","",""
"5815","2.781036376953125","2.781036376953125","2.781036376953125","","","","","",""
"5816","2.6893575191497803","2.6893575191497803","2.6893575191497803","","","","","",""
"5817","2.7406179904937744","2.7406179904937744","2.7406179904937744","","","","","",""
"5818","","","","2.731475919485092","2.731475919485092","2.731475919485092","2.7936172485351562","2.7936172485351562","2.7936172485351562"
"5819","2.695281505584717","2.695281505584717","2.695281505584717","","","","","",""
"5821","2.7785205841064453","2.7785205841064453","2.7785205841064453","","","","2.7777562141418457","2.7777562141418457","2.7777562141418457"
"5823","","","","2.708533674478531","2.708533674478531","2.708533674478531","","",""
"5824","2.7211079597473145","2.7211079597473145","2.7211079597473145","","","","","",""
"5825","","","","2.7036403119564056","2.7036403119564056","2.7036403119564056","2.7658307552337646","2.7658307552337646","2.7658307552337646"
"5826","","","","2.75984388589859","2.75984388589859","2.75984388589859","2.820234537124634","2.820234537124634","2.820234537124634"
"5828","2.736459255218506","2.736459255218506","2.736459255218506","","","","2.735823392868042","2.735823392868042","2.735823392868042"
"5830","2.840980052947998","2.840980052947998","2.840980052947998","2.789609134197235","2.789609134197235","2.789609134197235","","",""
"5831","3.033770799636841","3.033770799636841","3.033770799636841","2.979842394590378","2.979842394590378","2.979842394590378","","",""
"5832","","","","","","","2.684070348739624","2.684070348739624","2.684070348739624"
"5833","","","","","","","2.785050630569458","2.785050630569458","2.785050630569458"
"5834","2.690615177154541","2.690615177154541","2.690615177154541","2.6334780752658844","2.6334780752658844","2.6334780752658844","","",""
"5835","","","","2.751290023326874","2.751290023326874","2.751290023326874","2.802263021469116","2.802263021469116","2.802263021469116"
"5836","","","","2.734235852956772","2.734235852956772","2.734235852956772","","",""
"5837","2.68064546585083","2.68064546585083","2.68064546585083","2.62021604180336","2.62021604180336","2.62021604180336","","",""
"5839","2.793912887573242","2.793912887573242","2.793912887573242","2.7309969663619995","2.7309969663619995","2.7309969663619995","2.7925095558166504","2.7925095558166504","2.7925095558166504"
"5840","2.7443883419036865","2.7443883419036865","2.7443883419036865","2.6755510568618774","2.6755510568618774","2.6755510568618774","","",""
"5841","","","","2.621457278728485","2.621457278728485","2.621457278728485","","",""
"5842","2.770925283432007","2.770925283432007","2.770925283432007","","","","2.7698097229003906","2.7698097229003906","2.7698097229003906"
"5843","2.771881341934204","2.771881341934204","2.771881341934204","2.7107573747634888","2.7107573747634888","2.7107573747634888","2.7708351612091064","2.7708351612091064","2.7708351612091064"
"5844","2.7616381645202637","2.7616381645202637","2.7616381645202637","2.7066644728183746","2.7066644728183746","2.7066644728183746","2.7607531547546387","2.7607531547546387","2.7607531547546387"
"5847","2.759625196456909","2.759625196456909","2.759625196456909","","","","","",""
"5848","2.869560956954956","2.869560956954956","2.869560956954956","","","","","",""
"5849","2.820657253265381","2.820657253265381","2.820657253265381","","","","2.8197460174560547","2.8197460174560547","2.8197460174560547"
"5850","2.6909947395324707","2.6909947395324707","2.6909947395324707","2.632450044155121","2.632450044155121","2.632450044155121","","",""
"5851","","","","2.6628993451595306","2.6628993451595306","2.6628993451595306","","",""
"5853","2.835629940032959","2.835629940032959","2.835629940032959","","","","","",""
"5855","","","","2.7972004413604736","2.7972004413604736","2.7972004413604736","","",""
"5857","2.8492565155029297","2.8492565155029297","2.8492565155029297","2.786892294883728","2.786892294883728","2.786892294883728","2.848762273788452","2.848762273788452","2.848762273788452"
"5858","2.7485268115997314","2.7485268115997314","2.7485268115997314","2.6909574270248413","2.6909574270248413","2.6909574270248413","","",""
"5861","","","","2.7229093313217163","2.7229093313217163","2.7229093313217163","","",""
"5862","","","","","","","2.8415963649749756","2.8415963649749756","2.8415963649749756"
"5864","2.7628982067108154","2.7628982067108154","2.7628982067108154","","","","2.762587547302246","2.762587547302246","2.762587547302246"
"5865","","","","2.5912958085536957","2.5912958085536957","2.5912958085536957","","",""
"5866","","","","2.7093694508075714","2.7093694508075714","2.7093694508075714","","",""
"5867","2.6808276176452637","2.6808276176452637","2.6808276176452637","","","","","",""
"5868","","","","2.702459990978241","2.702459990978241","2.702459990978241","","",""
"5869","","","","2.7701128721237183","2.7701128721237183","2.7701128721237183","","",""
"5871","","","","2.772603839635849","2.772603839635849","2.772603839635849","","",""
"5872","","","","2.7080368995666504","2.7080368995666504","2.7080368995666504","","",""
"5873","2.8102991580963135","2.8102991580963135","2.8102991580963135","","","","","",""
"5875","2.8682727813720703","2.8682727813720703","2.8682727813720703","","","","","",""
"5876","2.9768612384796143","2.9768612384796143","2.9768612384796143","","","","","",""
"5879","2.6670374870300293","2.6670374870300293","2.6670374870300293","2.614422529935837","2.614422529935837","2.614422529935837","2.6666364669799805","2.6666364669799805","2.6666364669799805"
"5881","","","","2.7643623650074005","2.7643623650074005","2.7643623650074005","","",""
"5882","2.7942395210266113","2.7942395210266113","2.7942395210266113","2.73397696018219","2.73397696018219","2.73397696018219","","",""
"5883","","","","2.5846965312957764","2.5846965312957764","2.5846965312957764","","",""
"5884","","","","","","","2.60603666305542","2.60603666305542","2.60603666305542"
"5885","","","","2.7554394006729126","2.7554394006729126","2.7554394006729126","","",""
"5889","","","","","","","2.7028849124908447","2.7028849124908447","2.7028849124908447"
"5890","","","","","","","2.723250389099121","2.723250389099121","2.723250389099121"
"5891","2.7087154388427734","2.7087154388427734","2.7087154388427734","2.649905025959015","2.649905025959015","2.649905025959015","","",""
"5892","","","","2.6441468596458435","2.6441468596458435","2.6441468596458435","","",""
"5893","","","","","","","2.8503243923187256","2.8503243923187256","2.8503243923187256"
"5894","2.828301429748535","2.828301429748535","2.828301429748535","","","","2.8276920318603516","2.8276920318603516","2.8276920318603516"
"5895","2.731189250946045","2.731189250946045","2.731189250946045","2.675975978374481","2.675975978374481","2.675975978374481","2.7302520275115967","2.7302520275115967","2.7302520275115967"
"5896","2.7742555141448975","2.7742555141448975","2.7742555141448975","","","","","",""
"5897","2.7244694232940674","2.7244694232940674","2.7244694232940674","","","","2.723205804824829","2.723205804824829","2.723205804824829"
"5898","","","","2.70683017373085","2.70683017373085","2.70683017373085","2.7643096446990967","2.7643096446990967","2.7643096446990967"
"5899","","","","2.727231502532959","2.727231502532959","2.727231502532959","2.7947967052459717","2.7947967052459717","2.7947967052459717"
"5900","2.8340954780578613","2.8340954780578613","2.8340954780578613","2.7756852507591248","2.7756852507591248","2.7756852507591248","","",""
"5901","2.9682483673095703","2.9682483673095703","2.9682483673095703","2.911267250776291","2.911267250776291","2.911267250776291","2.967865228652954","2.967865228652954","2.967865228652954"
"5902","2.86928391456604","2.86928391456604","2.86928391456604","","","","","",""
"5904","2.838684558868408","2.838684558868408","2.838684558868408","2.7860902547836304","2.7860902547836304","2.7860902547836304","","",""
"5905","2.7276878356933594","2.7276878356933594","2.7276878356933594","2.670960694551468","2.670960694551468","2.670960694551468","2.7276251316070557","2.7276251316070557","2.7276251316070557"
"5906","","","","","","","2.690058469772339","2.690058469772339","2.690058469772339"
"5907","2.8663318157196045","2.8663318157196045","2.8663318157196045","2.80686753988266","2.80686753988266","2.80686753988266","2.86545991897583","2.86545991897583","2.86545991897583"
"5910","2.788970947265625","2.788970947265625","2.788970947265625","","","","","",""
"5911","","","","2.706839144229889","2.706839144229889","2.706839144229889","","",""
"5912","","","","","","","2.8235185146331787","2.8235185146331787","2.8235185146331787"
"5913","2.7062718868255615","2.7062718868255615","2.7062718868255615","2.6399708092212677","2.6399708092212677","2.6399708092212677","","",""
"5914","","","","2.572963535785675","2.572963535785675","2.572963535785675","2.6372406482696533","2.6372406482696533","2.6372406482696533"
"5915","","","","2.711992710828781","2.711992710828781","2.711992710828781","2.7830493450164795","2.7830493450164795","2.7830493450164795"
"5916","2.856980562210083","2.856980562210083","2.856980562210083","2.7873742282390594","2.7873742282390594","2.7873742282390594","","",""
"5917","","","","2.7423754036426544","2.7423754036426544","2.7423754036426544","2.8044064044952393","2.8044064044952393","2.8044064044952393"
"5919","","","","2.7336639761924744","2.7336639761924744","2.7336639761924744","","",""
"5922","2.8404922485351562","2.8404922485351562","2.8404922485351562","","","","","",""
"5923","2.692007541656494","2.692007541656494","2.692007541656494","","","","2.6901943683624268","2.6901943683624268","2.6901943683624268"
"5924","2.996854782104492","2.996854782104492","2.996854782104492","","","","","",""
"5925","2.809821128845215","2.809821128845215","2.809821128845215","2.753441572189331","2.753441572189331","2.753441572189331","","",""
"5926","2.7506513595581055","2.7506513595581055","2.7506513595581055","","","","2.749110698699951","2.749110698699951","2.749110698699951"
"5927","","","","2.5887256264686584","2.5887256264686584","2.5887256264686584","","",""
"5928","2.784705400466919","2.784705400466919","2.784705400466919","2.7234143018722534","2.7234143018722534","2.7234143018722534","","",""
"5929","","","","2.5294240713119507","2.5294240713119507","2.5294240713119507","2.5789473056793213","2.5789473056793213","2.5789473056793213"
"5932","","","","","","","2.7605533599853516","2.7605533599853516","2.7605533599853516"
"5933","","","","2.7953968346118927","2.7953968346118927","2.7953968346118927","2.860042095184326","2.860042095184326","2.860042095184326"
"5934","2.833205223083496","2.833205223083496","2.833205223083496","","","","2.832179069519043","2.832179069519043","2.832179069519043"
"5935","2.6910252571105957","2.6910252571105957","2.6910252571105957","","","","2.690372943878174","2.690372943878174","2.690372943878174"
"5936","2.7318801879882812","2.7318801879882812","2.7318801879882812","2.6787581741809845","2.6787581741809845","2.6787581741809845","2.7302262783050537","2.7302262783050537","2.7302262783050537"
"5940","2.7858567237854004","2.7858567237854004","2.7858567237854004","2.7223437428474426","2.7223437428474426","2.7223437428474426","","",""
"5941","2.7172818183898926","2.7172818183898926","2.7172818183898926","","","","","",""
"5942","2.745798110961914","2.745798110961914","2.745798110961914","2.675401121377945","2.675401121377945","2.675401121377945","","",""
"5944","2.78240704536438","2.78240704536438","2.78240704536438","","","","2.7811689376831055","2.7811689376831055","2.7811689376831055"
"5946","2.8397467136383057","2.8397467136383057","2.8397467136383057","2.7753390073776245","2.7753390073776245","2.7753390073776245","","",""
"5948","2.9697680473327637","2.9697680473327637","2.9697680473327637","","","","2.9686317443847656","2.9686317443847656","2.9686317443847656"
"5950","2.7862682342529297","2.7862682342529297","2.7862682342529297","","","","2.785433292388916","2.785433292388916","2.785433292388916"
"5952","2.78963303565979","2.78963303565979","2.78963303565979","","","","2.7894952297210693","2.7894952297210693","2.7894952297210693"
"5953","2.7914540767669678","2.7914540767669678","2.7914540767669678","","","","2.790046453475952","2.790046453475952","2.790046453475952"
"5954","2.8082807064056396","2.8082807064056396","2.8082807064056396","","","","2.8070778846740723","2.8070778846740723","2.8070778846740723"
"5955","","","","2.6969604790210724","2.6969604790210724","2.6969604790210724","","",""
"5956","2.8635101318359375","2.8635101318359375","2.8635101318359375","2.8056894540786743","2.8056894540786743","2.8056894540786743","2.862874984741211","2.862874984741211","2.862874984741211"
"5957","2.8264269828796387","2.8264269828796387","2.8264269828796387","2.762918174266815","2.762918174266815","2.762918174266815","","",""
"5958","2.6988964080810547","2.6988964080810547","2.6988964080810547","2.635512113571167","2.635512113571167","2.635512113571167","","",""
"5960","2.7852654457092285","2.7852654457092285","2.7852654457092285","2.723493605852127","2.723493605852127","2.723493605852127","","",""
"5961","","","","2.7122804820537567","2.7122804820537567","2.7122804820537567","2.7730064392089844","2.7730064392089844","2.7730064392089844"
"5962","2.752592086791992","2.752592086791992","2.752592086791992","2.692841649055481","2.692841649055481","2.692841649055481","","",""
"5964","2.838860034942627","2.838860034942627","2.838860034942627","2.78137469291687","2.78137469291687","2.78137469291687","","",""
"5965","","","","2.7029009759426117","2.7029009759426117","2.7029009759426117","","",""
"5966","","","","2.6783924400806427","2.6783924400806427","2.6783924400806427","2.7308311462402344","2.7308311462402344","2.7308311462402344"
"5967","","","","2.697677969932556","2.697677969932556","2.697677969932556","","",""
"5968","2.7288684844970703","2.7288684844970703","2.7288684844970703","2.6687388718128204","2.6687388718128204","2.6687388718128204","2.727804660797119","2.727804660797119","2.727804660797119"
"5969","","","","","","","2.808067560195923","2.808067560195923","2.808067560195923"
"5970","2.651585578918457","2.651585578918457","2.651585578918457","2.5939575135707855","2.5939575135707855","2.5939575135707855","","",""
"5971","","","","2.902669757604599","2.902669757604599","2.902669757604599","","",""
"5972","3.0029287338256836","3.0029287338256836","3.0029287338256836","","","","","",""
"5973","","","","2.724133789539337","2.724133789539337","2.724133789539337","","",""
"5977","2.7226457595825195","2.7226457595825195","2.7226457595825195","","","","","",""
"5978","2.687587022781372","2.687587022781372","2.687587022781372","","","","","",""
"5981","2.710714817047119","2.710714817047119","2.710714817047119","","","","","",""
"5982","2.7641794681549072","2.7641794681549072","2.7641794681549072","2.7094737589359283","2.7094737589359283","2.7094737589359283","2.7635562419891357","2.7635562419891357","2.7635562419891357"
"5983","","","","2.6685985922813416","2.6685985922813416","2.6685985922813416","2.7235798835754395","2.7235798835754395","2.7235798835754395"
"5985","2.7982380390167236","2.7982380390167236","2.7982380390167236","","","","2.7965846061706543","2.7965846061706543","2.7965846061706543"
