"Step","mini-arc-50b - lm_loss","mini-arc-50b - lm_loss__MIN","mini-arc-50b - lm_loss__MAX","mini-arc-50b - lm_loss_adj","mini-arc-50b - lm_loss_adj__MIN","mini-arc-50b - lm_loss_adj__MAX","mini-lm - lm_loss","mini-lm - lm_loss__MIN","mini-lm - lm_loss__MAX"
"44573","","","","2.981769561767578","2.981769561767578","2.981769561767578","","",""
"44575","3.140500545501709","3.140500545501709","3.140500545501709","","","","","",""
"44578","3.2083511352539062","3.2083511352539062","3.2083511352539062","","","","","",""
"44579","","","","","","","3.1338002681732178","3.1338002681732178","3.1338002681732178"
"44581","","","","","","","3.1105549335479736","3.1105549335479736","3.1105549335479736"
"44588","","","","","","","3.1611416339874268","3.1611416339874268","3.1611416339874268"
"44596","","","","","","","3.2363007068634033","3.2363007068634033","3.2363007068634033"
"44608","","","","3.013763189315796","3.013763189315796","3.013763189315796","3.134749174118042","3.134749174118042","3.134749174118042"
"44613","","","","","","","3.0790295600891113","3.0790295600891113","3.0790295600891113"
"44622","","","","","","","3.173736333847046","3.173736333847046","3.173736333847046"
"44628","","","","3.061074733734131","3.061074733734131","3.061074733734131","","",""
"44640","3.131849765777588","3.131849765777588","3.131849765777588","","","","","",""
"44652","","","","2.901179313659668","2.901179313659668","2.901179313659668","","",""
"44666","3.175781726837158","3.175781726837158","3.175781726837158","","","","","",""
"44667","3.1832425594329834","3.1832425594329834","3.1832425594329834","","","","3.188103675842285","3.188103675842285","3.188103675842285"
"44676","","","","3.00455641746521","3.00455641746521","3.00455641746521","","",""
"44685","3.0140206813812256","3.0140206813812256","3.0140206813812256","","","","3.012751579284668","3.012751579284668","3.012751579284668"
"44686","","","","","","","3.063331127166748","3.063331127166748","3.063331127166748"
"44687","","","","3.0620484352111816","3.0620484352111816","3.0620484352111816","","",""
"44690","3.191880941390991","3.191880941390991","3.191880941390991","","","","","",""
"44692","3.2016730308532715","3.2016730308532715","3.2016730308532715","","","","","",""
"44697","","","","","","","3.3248281478881836","3.3248281478881836","3.3248281478881836"
"44707","","","","3.1626970767974854","3.1626970767974854","3.1626970767974854","","",""
"44708","","","","","","","3.124506711959839","3.124506711959839","3.124506711959839"
"44711","","","","","","","3.1515893936157227","3.1515893936157227","3.1515893936157227"
"44717","","","","","","","3.219712734222412","3.219712734222412","3.219712734222412"
"44718","","","","","","","3.233839511871338","3.233839511871338","3.233839511871338"
"44720","","","","3.0509207248687744","3.0509207248687744","3.0509207248687744","","",""
"44732","","","","","","","3.200705051422119","3.200705051422119","3.200705051422119"
"44742","","","","","","","3.145106315612793","3.145106315612793","3.145106315612793"
"44745","3.139643669128418","3.139643669128418","3.139643669128418","","","","","",""
"44747","","","","2.972940444946289","2.972940444946289","2.972940444946289","","",""
"44749","","","","","","","3.20550799369812","3.20550799369812","3.20550799369812"
"44756","","","","","","","3.16237735748291","3.16237735748291","3.16237735748291"
"44757","","","","","","","3.07753586769104","3.07753586769104","3.07753586769104"
"44764","2.972970962524414","2.972970962524414","2.972970962524414","","","","","",""
"44767","3.14131760597229","3.14131760597229","3.14131760597229","","","","","",""
"44768","3.103297233581543","3.103297233581543","3.103297233581543","","","","","",""
"44774","3.2634828090667725","3.2634828090667725","3.2634828090667725","","","","","",""
"44781","3.1436595916748047","3.1436595916748047","3.1436595916748047","","","","","",""
"44791","","","","","","","3.085390090942383","3.085390090942383","3.085390090942383"
"44793","","","","2.8443264961242676","2.8443264961242676","2.8443264961242676","","",""
"44795","","","","3.0650951862335205","3.0650951862335205","3.0650951862335205","","",""
"44796","3.0592360496520996","3.0592360496520996","3.0592360496520996","2.9432201385498047","2.9432201385498047","2.9432201385498047","","",""
"44799","3.2384822368621826","3.2384822368621826","3.2384822368621826","3.1000702381134033","3.1000702381134033","3.1000702381134033","","",""
"44808","","","","2.9070346355438232","2.9070346355438232","2.9070346355438232","","",""
"44809","","","","","","","3.1077704429626465","3.1077704429626465","3.1077704429626465"
"44812","3.218424081802368","3.218424081802368","3.218424081802368","","","","","",""
"44813","","","","","","","3.1497697830200195","3.1497697830200195","3.1497697830200195"
"44821","","","","","","","3.16060471534729","3.16060471534729","3.16060471534729"
"44828","3.1277921199798584","3.1277921199798584","3.1277921199798584","","","","","",""
"44831","3.3024940490722656","3.3024940490722656","3.3024940490722656","","","","","",""
"44835","3.2012412548065186","3.2012412548065186","3.2012412548065186","","","","","",""
"44840","3.0095903873443604","3.0095903873443604","3.0095903873443604","","","","","",""
"44847","","","","","","","3.2181668281555176","3.2181668281555176","3.2181668281555176"
"44849","3.155061721801758","3.155061721801758","3.155061721801758","","","","","",""
"44853","","","","3.055877685546875","3.055877685546875","3.055877685546875","","",""
"44855","","","","","","","3.4508213996887207","3.4508213996887207","3.4508213996887207"
"44860","","","","","","","3.1709673404693604","3.1709673404693604","3.1709673404693604"
"44866","","","","2.9978244304656982","2.9978244304656982","2.9978244304656982","","",""
"44872","","","","2.983945608139038","2.983945608139038","2.983945608139038","","",""
"44873","","","","3.0689027309417725","3.0689027309417725","3.0689027309417725","","",""
"44874","","","","","","","3.215820789337158","3.215820789337158","3.215820789337158"
"44880","","","","3.3354923725128174","3.3354923725128174","3.3354923725128174","","",""
"44882","","","","3.154520034790039","3.154520034790039","3.154520034790039","3.2765274047851562","3.2765274047851562","3.2765274047851562"
"44893","3.14105486869812","3.14105486869812","3.14105486869812","","","","","",""
"44896","3.2717909812927246","3.2717909812927246","3.2717909812927246","","","","","",""
"44897","3.1333088874816895","3.1333088874816895","3.1333088874816895","","","","","",""
"44902","","","","","","","3.181586265563965","3.181586265563965","3.181586265563965"
"44904","","","","3.4546122550964355","3.4546122550964355","3.4546122550964355","","",""
"44914","3.0361509323120117","3.0361509323120117","3.0361509323120117","","","","","",""
"44927","3.2805845737457275","3.2805845737457275","3.2805845737457275","","","","","",""
"44931","3.2298529148101807","3.2298529148101807","3.2298529148101807","","","","","",""
"44934","","","","2.930631637573242","2.930631637573242","2.930631637573242","","",""
"44939","3.235182523727417","3.235182523727417","3.235182523727417","","","","","",""
"44947","","","","3.0698065757751465","3.0698065757751465","3.0698065757751465","","",""
"44948","","","","2.9955692291259766","2.9955692291259766","2.9955692291259766","","",""
"44958","","","","","","","3.2126424312591553","3.2126424312591553","3.2126424312591553"
"44975","","","","2.9902894496917725","2.9902894496917725","2.9902894496917725","","",""
"44984","3.1263318061828613","3.1263318061828613","3.1263318061828613","","","","","",""
"44986","","","","","","","3.2279653549194336","3.2279653549194336","3.2279653549194336"
"44992","3.1412770748138428","3.1412770748138428","3.1412770748138428","","","","3.1437606811523438","3.1437606811523438","3.1437606811523438"
"44998","","","","","","","3.1570746898651123","3.1570746898651123","3.1570746898651123"
"45004","","","","3.107585906982422","3.107585906982422","3.107585906982422","","",""
"45007","","","","","","","3.3174657821655273","3.3174657821655273","3.3174657821655273"
"45008","","","","2.9171619415283203","2.9171619415283203","2.9171619415283203","","",""
"45017","3.1257448196411133","3.1257448196411133","3.1257448196411133","","","","","",""
"45028","3.187105894088745","3.187105894088745","3.187105894088745","","","","","",""
"45031","3.1121175289154053","3.1121175289154053","3.1121175289154053","","","","","",""
"45034","","","","3.0175459384918213","3.0175459384918213","3.0175459384918213","","",""
"45037","","","","3.0969505310058594","3.0969505310058594","3.0969505310058594","","",""
"45041","3.084010362625122","3.084010362625122","3.084010362625122","2.9555084705352783","2.9555084705352783","2.9555084705352783","","",""
"45048","3.188934087753296","3.188934087753296","3.188934087753296","","","","3.1976065635681152","3.1976065635681152","3.1976065635681152"
"45057","","","","3.173630475997925","3.173630475997925","3.173630475997925","","",""
"45062","3.172489643096924","3.172489643096924","3.172489643096924","","","","","",""
"45069","3.1489531993865967","3.1489531993865967","3.1489531993865967","","","","","",""
"45078","","","","2.9092864990234375","2.9092864990234375","2.9092864990234375","","",""
"45096","","","","2.983994483947754","2.983994483947754","2.983994483947754","3.1228771209716797","3.1228771209716797","3.1228771209716797"
"45099","","","","","","","3.221872329711914","3.221872329711914","3.221872329711914"
"45106","","","","","","","3.251411199569702","3.251411199569702","3.251411199569702"
"45107","","","","","","","3.267862558364868","3.267862558364868","3.267862558364868"
"45112","","","","","","","3.4885334968566895","3.4885334968566895","3.4885334968566895"
"45113","","","","3.054144859313965","3.054144859313965","3.054144859313965","","",""
"45118","3.1376419067382812","3.1376419067382812","3.1376419067382812","2.9997448921203613","2.9997448921203613","2.9997448921203613","3.1449248790740967","3.1449248790740967","3.1449248790740967"
"45128","3.125056743621826","3.125056743621826","3.125056743621826","","","","","",""
"45134","","","","3.1037583351135254","3.1037583351135254","3.1037583351135254","3.2492785453796387","3.2492785453796387","3.2492785453796387"
"45140","","","","","","","3.127530574798584","3.127530574798584","3.127530574798584"
"45144","","","","2.9442620277404785","2.9442620277404785","2.9442620277404785","","",""
"45148","3.1091315746307373","3.1091315746307373","3.1091315746307373","","","","","",""
"45154","","","","","","","3.213454484939575","3.213454484939575","3.213454484939575"
"45164","","","","","","","3.189929962158203","3.189929962158203","3.189929962158203"
"45173","3.132383108139038","3.132383108139038","3.132383108139038","","","","","",""
"45182","3.065352439880371","3.065352439880371","3.065352439880371","","","","","",""
"45183","","","","3.053638219833374","3.053638219833374","3.053638219833374","","",""
"45210","","","","3.2236814498901367","3.2236814498901367","3.2236814498901367","","",""
"45215","3.130622625350952","3.130622625350952","3.130622625350952","","","","","",""
"45221","","","","3.032851219177246","3.032851219177246","3.032851219177246","","",""
"45222","3.1094610691070557","3.1094610691070557","3.1094610691070557","2.9782917499542236","2.9782917499542236","2.9782917499542236","","",""
"45235","3.4775702953338623","3.4775702953338623","3.4775702953338623","","","","3.4834952354431152","3.4834952354431152","3.4834952354431152"
"45254","","","","","","","3.2312958240509033","3.2312958240509033","3.2312958240509033"
"45257","3.1842355728149414","3.1842355728149414","3.1842355728149414","","","","","",""
"45260","","","","3.1341519355773926","3.1341519355773926","3.1341519355773926","","",""
"45276","","","","2.9979305267333984","2.9979305267333984","2.9979305267333984","","",""
"45288","3.339158058166504","3.339158058166504","3.339158058166504","","","","","",""
"45293","","","","","","","3.3079957962036133","3.3079957962036133","3.3079957962036133"
"45306","","","","3.006737232208252","3.006737232208252","3.006737232208252","","",""
"45310","3.186122179031372","3.186122179031372","3.186122179031372","","","","","",""
"45321","","","","2.8592467308044434","2.8592467308044434","2.8592467308044434","","",""
"45323","","","","","","","3.19600248336792","3.19600248336792","3.19600248336792"
"45325","2.9715521335601807","2.9715521335601807","2.9715521335601807","","","","2.9779887199401855","2.9779887199401855","2.9779887199401855"
"45340","","","","","","","3.425886631011963","3.425886631011963","3.425886631011963"
"45343","","","","","","","3.0611562728881836","3.0611562728881836","3.0611562728881836"
"45346","3.1344008445739746","3.1344008445739746","3.1344008445739746","","","","","",""
"45350","3.210806131362915","3.210806131362915","3.210806131362915","","","","","",""
"45371","","","","","","","3.2921741008758545","3.2921741008758545","3.2921741008758545"
"45379","","","","","","","3.1541545391082764","3.1541545391082764","3.1541545391082764"
"45383","3.194890260696411","3.194890260696411","3.194890260696411","","","","","",""
"45393","3.244659185409546","3.244659185409546","3.244659185409546","","","","","",""
"45398","","","","3.0101685523986816","3.0101685523986816","3.0101685523986816","","",""
"45403","","","","","","","3.2100255489349365","3.2100255489349365","3.2100255489349365"
"45411","","","","2.940924882888794","2.940924882888794","2.940924882888794","","",""
"45426","3.1357336044311523","3.1357336044311523","3.1357336044311523","","","","","",""
"45434","","","","2.942392349243164","2.942392349243164","2.942392349243164","","",""
"45443","","","","2.962796926498413","2.962796926498413","2.962796926498413","","",""
"45447","","","","3.142855644226074","3.142855644226074","3.142855644226074","","",""
"45450","","","","","","","3.1498396396636963","3.1498396396636963","3.1498396396636963"
"45453","","","","","","","3.231407880783081","3.231407880783081","3.231407880783081"
"45469","","","","","","","3.0842738151550293","3.0842738151550293","3.0842738151550293"
"45472","","","","","","","3.1173622608184814","3.1173622608184814","3.1173622608184814"
"45487","","","","","","","3.1237499713897705","3.1237499713897705","3.1237499713897705"
"45489","","","","","","","3.1019206047058105","3.1019206047058105","3.1019206047058105"
"45493","","","","2.9896349906921387","2.9896349906921387","2.9896349906921387","","",""
"45529","3.185941696166992","3.185941696166992","3.185941696166992","","","","","",""
"45531","3.293463706970215","3.293463706970215","3.293463706970215","","","","","",""
"45534","","","","3.085073709487915","3.085073709487915","3.085073709487915","","",""
"45536","","","","","","","3.234015464782715","3.234015464782715","3.234015464782715"
"45558","","","","3.0197060108184814","3.0197060108184814","3.0197060108184814","","",""
"45559","3.199953556060791","3.199953556060791","3.199953556060791","","","","","",""
"45562","","","","","","","3.4352471828460693","3.4352471828460693","3.4352471828460693"
"45564","","","","3.0693485736846924","3.0693485736846924","3.0693485736846924","","",""
"45565","","","","","","","3.1926279067993164","3.1926279067993164","3.1926279067993164"
"45568","3.131657600402832","3.131657600402832","3.131657600402832","","","","","",""
"45573","","","","","","","3.1715149879455566","3.1715149879455566","3.1715149879455566"
"45574","","","","","","","3.001171588897705","3.001171588897705","3.001171588897705"
"45576","","","","2.922969341278076","2.922969341278076","2.922969341278076","","",""
"45578","","","","","","","3.221179485321045","3.221179485321045","3.221179485321045"
"45590","","","","2.940187454223633","2.940187454223633","2.940187454223633","","",""
"45593","3.0729494094848633","3.0729494094848633","3.0729494094848633","","","","","",""
"45594","","","","","","","3.227367877960205","3.227367877960205","3.227367877960205"
"45606","3.1701159477233887","3.1701159477233887","3.1701159477233887","","","","3.179673194885254","3.179673194885254","3.179673194885254"
"45610","","","","3.145854949951172","3.145854949951172","3.145854949951172","","",""
"45611","","","","3.124484062194824","3.124484062194824","3.124484062194824","3.2815427780151367","3.2815427780151367","3.2815427780151367"
"45630","3.117478132247925","3.117478132247925","3.117478132247925","","","","","",""
"45633","3.167802095413208","3.167802095413208","3.167802095413208","","","","","",""
"45635","","","","","","","3.119476795196533","3.119476795196533","3.119476795196533"
"45647","","","","3.0078845024108887","3.0078845024108887","3.0078845024108887","","",""
"45648","","","","","","","3.1903977394104004","3.1903977394104004","3.1903977394104004"
"45657","","","","2.9663660526275635","2.9663660526275635","2.9663660526275635","","",""
"45674","3.110621929168701","3.110621929168701","3.110621929168701","","","","","",""
"45678","","","","","","","3.100862979888916","3.100862979888916","3.100862979888916"
"45681","3.113798141479492","3.113798141479492","3.113798141479492","","","","","",""
"45697","","","","","","","3.0959219932556152","3.0959219932556152","3.0959219932556152"
"45698","","","","","","","3.128117799758911","3.128117799758911","3.128117799758911"
"45702","","","","","","","3.1389214992523193","3.1389214992523193","3.1389214992523193"
"45705","3.0822341442108154","3.0822341442108154","3.0822341442108154","","","","","",""
"45723","3.1159873008728027","3.1159873008728027","3.1159873008728027","","","","","",""
"45727","","","","","","","3.1023032665252686","3.1023032665252686","3.1023032665252686"
"45728","","","","","","","3.1391730308532715","3.1391730308532715","3.1391730308532715"
"45735","","","","","","","3.1054279804229736","3.1054279804229736","3.1054279804229736"
"45736","3.148822784423828","3.148822784423828","3.148822784423828","","","","","",""
"45737","","","","3.157564401626587","3.157564401626587","3.157564401626587","","",""
"45742","","","","","","","3.153545379638672","3.153545379638672","3.153545379638672"
"45751","3.1600217819213867","3.1600217819213867","3.1600217819213867","","","","","",""
"45761","","","","3.018087148666382","3.018087148666382","3.018087148666382","","",""
"45762","3.113020420074463","3.113020420074463","3.113020420074463","","","","","",""
"45776","3.1637656688690186","3.1637656688690186","3.1637656688690186","","","","","",""
"45788","","","","","","","3.249804973602295","3.249804973602295","3.249804973602295"
"45791","","","","3.278064727783203","3.278064727783203","3.278064727783203","","",""
"45794","","","","","","","3.182811975479126","3.182811975479126","3.182811975479126"
"45800","3.185811996459961","3.185811996459961","3.185811996459961","3.0489330291748047","3.0489330291748047","3.0489330291748047","","",""
"45806","","","","3.1080379486083984","3.1080379486083984","3.1080379486083984","","",""
"45811","","","","","","","3.1144773960113525","3.1144773960113525","3.1144773960113525"
"45814","","","","3.0328402519226074","3.0328402519226074","3.0328402519226074","","",""
"45829","3.0965723991394043","3.0965723991394043","3.0965723991394043","","","","","",""
"45830","3.034536123275757","3.034536123275757","3.034536123275757","","","","","",""
"45834","","","","3.098220109939575","3.098220109939575","3.098220109939575","","",""
"45837","3.1935489177703857","3.1935489177703857","3.1935489177703857","","","","","",""
"45839","","","","2.8813395500183105","2.8813395500183105","2.8813395500183105","","",""
"45844","3.1632540225982666","3.1632540225982666","3.1632540225982666","","","","","",""
"45853","","","","3.0195159912109375","3.0195159912109375","3.0195159912109375","3.162407398223877","3.162407398223877","3.162407398223877"
"45861","","","","3.0128865242004395","3.0128865242004395","3.0128865242004395","","",""
"45875","","","","2.956043004989624","2.956043004989624","2.956043004989624","","",""
"45877","","","","2.9943063259124756","2.9943063259124756","2.9943063259124756","","",""
"45880","3.171245813369751","3.171245813369751","3.171245813369751","","","","","",""
"45889","","","","3.2803430557250977","3.2803430557250977","3.2803430557250977","","",""
"45894","","","","","","","3.1252686977386475","3.1252686977386475","3.1252686977386475"
"45895","3.1949803829193115","3.1949803829193115","3.1949803829193115","","","","","",""
"45902","","","","3.026973009109497","3.026973009109497","3.026973009109497","","",""
"45908","","","","3.0516109466552734","3.0516109466552734","3.0516109466552734","","",""
"45915","3.311614990234375","3.311614990234375","3.311614990234375","","","","","",""
"45929","","","","3.09908390045166","3.09908390045166","3.09908390045166","3.225687026977539","3.225687026977539","3.225687026977539"
"45933","","","","3.021604061126709","3.021604061126709","3.021604061126709","","",""
"45934","","","","","","","3.1154632568359375","3.1154632568359375","3.1154632568359375"
"45943","","","","3.032768487930298","3.032768487930298","3.032768487930298","","",""
"45947","","","","","","","3.099250316619873","3.099250316619873","3.099250316619873"
"45949","","","","","","","3.1411473751068115","3.1411473751068115","3.1411473751068115"
"45954","","","","","","","3.148793935775757","3.148793935775757","3.148793935775757"
"45971","3.152223825454712","3.152223825454712","3.152223825454712","","","","","",""
"45979","","","","","","","3.1358110904693604","3.1358110904693604","3.1358110904693604"
"45986","","","","","","","3.1121459007263184","3.1121459007263184","3.1121459007263184"
"45996","2.984896659851074","2.984896659851074","2.984896659851074","","","","","",""
"45997","","","","3.1160590648651123","3.1160590648651123","3.1160590648651123","","",""
"46006","","","","","","","3.1278064250946045","3.1278064250946045","3.1278064250946045"
"46018","3.464893341064453","3.464893341064453","3.464893341064453","","","","","",""
"46033","","","","","","","3.1705875396728516","3.1705875396728516","3.1705875396728516"
"46047","3.1165313720703125","3.1165313720703125","3.1165313720703125","","","","","",""
"46051","","","","","","","3.0341553688049316","3.0341553688049316","3.0341553688049316"
"46057","","","","2.9177093505859375","2.9177093505859375","2.9177093505859375","","",""
"46061","3.191948890686035","3.191948890686035","3.191948890686035","","","","","",""
"46062","","","","3.073137044906616","3.073137044906616","3.073137044906616","","",""
"46068","","","","3.027165412902832","3.027165412902832","3.027165412902832","","",""
"46076","","","","","","","3.233807325363159","3.233807325363159","3.233807325363159"
"46081","","","","","","","3.164019823074341","3.164019823074341","3.164019823074341"
"46085","","","","2.8698368072509766","2.8698368072509766","2.8698368072509766","","",""
"46086","","","","3.184516191482544","3.184516191482544","3.184516191482544","","",""
"46091","","","","","","","3.163908004760742","3.163908004760742","3.163908004760742"
"46104","","","","3.061917543411255","3.061917543411255","3.061917543411255","","",""
"46108","","","","2.959372043609619","2.959372043609619","2.959372043609619","","",""
"46110","","","","","","","3.067382335662842","3.067382335662842","3.067382335662842"
"46114","","","","","","","3.216142177581787","3.216142177581787","3.216142177581787"
"46123","","","","3.295973777770996","3.295973777770996","3.295973777770996","","",""
"46125","","","","2.959345579147339","2.959345579147339","2.959345579147339","","",""
"46136","","","","2.937316417694092","2.937316417694092","2.937316417694092","3.0867197513580322","3.0867197513580322","3.0867197513580322"
"46141","","","","2.9800732135772705","2.9800732135772705","2.9800732135772705","","",""
"46150","","","","3.0442886352539062","3.0442886352539062","3.0442886352539062","","",""
"46159","3.121664047241211","3.121664047241211","3.121664047241211","","","","","",""
"46164","","","","3.03770112991333","3.03770112991333","3.03770112991333","","",""
"46175","3.3839876651763916","3.3839876651763916","3.3839876651763916","","","","","",""
"46181","3.2540388107299805","3.2540388107299805","3.2540388107299805","","","","","",""
"46187","3.152879238128662","3.152879238128662","3.152879238128662","3.026989698410034","3.026989698410034","3.026989698410034","","",""
"46194","3.08825421333313","3.08825421333313","3.08825421333313","","","","","",""
"46207","3.108865261077881","3.108865261077881","3.108865261077881","","","","","",""
"46208","","","","3.0174670219421387","3.0174670219421387","3.0174670219421387","","",""
"46210","","","","","","","3.140082359313965","3.140082359313965","3.140082359313965"
"46212","3.0722265243530273","3.0722265243530273","3.0722265243530273","","","","","",""
"46219","3.112513780593872","3.112513780593872","3.112513780593872","2.987399101257324","2.987399101257324","2.987399101257324","","",""
"46220","","","","2.9951224327087402","2.9951224327087402","2.9951224327087402","3.1224746704101562","3.1224746704101562","3.1224746704101562"
"46228","","","","","","","3.155376434326172","3.155376434326172","3.155376434326172"
"46230","","","","2.9273152351379395","2.9273152351379395","2.9273152351379395","","",""
"46239","","","","2.880756139755249","2.880756139755249","2.880756139755249","","",""
"46240","3.2158031463623047","3.2158031463623047","3.2158031463623047","","","","","",""
"46241","","","","","","","3.0989089012145996","3.0989089012145996","3.0989089012145996"
"46242","","","","2.99324369430542","2.99324369430542","2.99324369430542","","",""
"46258","3.1290535926818848","3.1290535926818848","3.1290535926818848","","","","","",""
"46264","3.101360321044922","3.101360321044922","3.101360321044922","","","","","",""
"46269","","","","2.988426923751831","2.988426923751831","2.988426923751831","","",""
"46279","3.086337089538574","3.086337089538574","3.086337089538574","","","","","",""
"46283","","","","","","","3.2531886100769043","3.2531886100769043","3.2531886100769043"
"46293","","","","","","","3.422964334487915","3.422964334487915","3.422964334487915"
"46297","","","","3.0784738063812256","3.0784738063812256","3.0784738063812256","","",""
"46300","","","","2.9553329944610596","2.9553329944610596","2.9553329944610596","","",""
"46304","3.1993610858917236","3.1993610858917236","3.1993610858917236","","","","","",""
"46308","3.249239683151245","3.249239683151245","3.249239683151245","","","","","",""
"46329","","","","","","","3.1667990684509277","3.1667990684509277","3.1667990684509277"
"46336","","","","","","","3.0983428955078125","3.0983428955078125","3.0983428955078125"
"46346","","","","","","","3.223047971725464","3.223047971725464","3.223047971725464"
"46355","","","","","","","3.1104555130004883","3.1104555130004883","3.1104555130004883"
"46384","3.2746875286102295","3.2746875286102295","3.2746875286102295","","","","","",""
"46389","","","","","","","3.1331770420074463","3.1331770420074463","3.1331770420074463"
"46401","","","","","","","3.2110254764556885","3.2110254764556885","3.2110254764556885"
"46402","","","","","","","3.2980895042419434","3.2980895042419434","3.2980895042419434"
"46404","3.096834182739258","3.096834182739258","3.096834182739258","","","","","",""
"46405","","","","","","","3.1506690979003906","3.1506690979003906","3.1506690979003906"
"46412","3.118431329727173","3.118431329727173","3.118431329727173","","","","","",""
"46438","","","","","","","3.0895588397979736","3.0895588397979736","3.0895588397979736"
"46439","","","","2.996338129043579","2.996338129043579","2.996338129043579","","",""
"46445","","","","","","","3.2243666648864746","3.2243666648864746","3.2243666648864746"
"46448","","","","3.101515054702759","3.101515054702759","3.101515054702759","","",""
"46459","","","","","","","3.126941204071045","3.126941204071045","3.126941204071045"
"46460","","","","3.0073983669281006","3.0073983669281006","3.0073983669281006","","",""
"46471","3.1619341373443604","3.1619341373443604","3.1619341373443604","","","","","",""
"46484","3.1729726791381836","3.1729726791381836","3.1729726791381836","","","","","",""
"46486","3.0646772384643555","3.0646772384643555","3.0646772384643555","","","","","",""
"46494","","","","","","","3.1764378547668457","3.1764378547668457","3.1764378547668457"
"46497","","","","2.932189464569092","2.932189464569092","2.932189464569092","","",""
"46504","","","","3.049050807952881","3.049050807952881","3.049050807952881","","",""
"46509","","","","","","","3.3691892623901367","3.3691892623901367","3.3691892623901367"
"46513","3.133085250854492","3.133085250854492","3.133085250854492","","","","","",""
"46520","","","","","","","3.1946001052856445","3.1946001052856445","3.1946001052856445"
"46528","","","","","","","3.2316901683807373","3.2316901683807373","3.2316901683807373"
"46546","","","","3.039914608001709","3.039914608001709","3.039914608001709","","",""
"46547","3.0863730907440186","3.0863730907440186","3.0863730907440186","","","","","",""
"46553","3.158836603164673","3.158836603164673","3.158836603164673","","","","","",""
"46555","3.2012991905212402","3.2012991905212402","3.2012991905212402","","","","","",""
"46557","","","","2.956345319747925","2.956345319747925","2.956345319747925","3.1021060943603516","3.1021060943603516","3.1021060943603516"
"46560","3.24735951423645","3.24735951423645","3.24735951423645","","","","","",""
"46562","","","","3.061012029647827","3.061012029647827","3.061012029647827","","",""
"46567","","","","","","","3.1368587017059326","3.1368587017059326","3.1368587017059326"
"46568","","","","","","","3.1570184230804443","3.1570184230804443","3.1570184230804443"
"46570","","","","","","","3.2824254035949707","3.2824254035949707","3.2824254035949707"
"46575","3.139646053314209","3.139646053314209","3.139646053314209","","","","","",""
"46576","","","","3.0646157264709473","3.0646157264709473","3.0646157264709473","","",""
"46579","","","","","","","3.166304349899292","3.166304349899292","3.166304349899292"
"46580","","","","","","","3.2084600925445557","3.2084600925445557","3.2084600925445557"
"46587","","","","","","","3.157905101776123","3.157905101776123","3.157905101776123"
"46588","3.056817054748535","3.056817054748535","3.056817054748535","2.9077906608581543","2.9077906608581543","2.9077906608581543","","",""
"46590","3.2195050716400146","3.2195050716400146","3.2195050716400146","","","","","",""
"46591","3.548297882080078","3.548297882080078","3.548297882080078","","","","","",""
"46593","","","","3.1804988384246826","3.1804988384246826","3.1804988384246826","","",""
"46596","3.0680813789367676","3.0680813789367676","3.0680813789367676","","","","","",""
"46604","","","","3.0861783027648926","3.0861783027648926","3.0861783027648926","","",""
"46606","","","","3.049797773361206","3.049797773361206","3.049797773361206","","",""
"46637","","","","","","","3.1879637241363525","3.1879637241363525","3.1879637241363525"
"46644","","","","2.9610180854797363","2.9610180854797363","2.9610180854797363","","",""
"46647","","","","3.006495714187622","3.006495714187622","3.006495714187622","","",""
"46648","","","","3.0094335079193115","3.0094335079193115","3.0094335079193115","","",""
"46669","3.0473811626434326","3.0473811626434326","3.0473811626434326","","","","","",""
"46685","","","","","","","3.097473621368408","3.097473621368408","3.097473621368408"
"46689","","","","3.073671579360962","3.073671579360962","3.073671579360962","","",""
"46694","3.150846004486084","3.150846004486084","3.150846004486084","","","","","",""
"46696","","","","2.9126691818237305","2.9126691818237305","2.9126691818237305","","",""
"46707","","","","","","","3.190540313720703","3.190540313720703","3.190540313720703"
"46708","","","","","","","3.201920509338379","3.201920509338379","3.201920509338379"
"46716","","","","","","","3.169909715652466","3.169909715652466","3.169909715652466"
"46718","","","","2.9095406532287598","2.9095406532287598","2.9095406532287598","","",""
"46720","","","","2.9955973625183105","2.9955973625183105","2.9955973625183105","","",""
"46729","","","","","","","3.045456886291504","3.045456886291504","3.045456886291504"
"46730","","","","","","","3.2889251708984375","3.2889251708984375","3.2889251708984375"
"46733","","","","","","","3.101968765258789","3.101968765258789","3.101968765258789"
"46738","","","","","","","3.1564605236053467","3.1564605236053467","3.1564605236053467"
"46760","3.169128894805908","3.169128894805908","3.169128894805908","","","","","",""
"46766","","","","3.0338306427001953","3.0338306427001953","3.0338306427001953","","",""
"46769","3.325209140777588","3.325209140777588","3.325209140777588","","","","","",""
"46778","","","","3.028374195098877","3.028374195098877","3.028374195098877","","",""
"46780","3.147634983062744","3.147634983062744","3.147634983062744","","","","","",""
"46781","","","","","","","3.1316049098968506","3.1316049098968506","3.1316049098968506"
"46782","","","","2.9988183975219727","2.9988183975219727","2.9988183975219727","","",""
"46785","","","","","","","3.2184205055236816","3.2184205055236816","3.2184205055236816"
"46793","","","","3.0042996406555176","3.0042996406555176","3.0042996406555176","","",""
"46795","3.1994757652282715","3.1994757652282715","3.1994757652282715","3.0743322372436523","3.0743322372436523","3.0743322372436523","","",""
