,loss
451,5.6904308795928955
452,5.628054141998291
453,5.441713809967041
454,5.6546958684921265
455,5.59142529964447
456,5.453211665153503
457,5.479449033737183
458,5.584054112434387
459,5.577515006065369
460,5.717446208000183
461,5.892719626426697
462,5.6205785274505615
463,5.61731743812561
464,5.548413693904877
465,5.590429723262787
466,5.432211101055145
467,5.539719521999359
468,5.514896929264069
469,5.492086112499237
470,5.548094570636749
471,5.522502958774567
472,5.57660049200058
473,5.484177350997925
474,5.473060429096222
475,5.438869595527649
476,5.404686152935028
477,5.5518723130226135
478,5.493231475353241
479,5.552964448928833
480,5.442738950252533
481,5.471276700496674
482,5.60795384645462
483,5.488646566867828
484,5.626999199390411
485,5.596930921077728
486,5.470773637294769
487,5.443988502025604
488,5.535901725292206
489,5.469666481018066
490,5.524655818939209
491,5.45439475774765
492,5.4321489334106445
493,5.468716263771057
494,5.502620756626129
495,5.554711282253265
496,5.595877051353455
497,5.482724368572235
498,5.385780394077301
499,5.541167318820953
500,5.504570007324219
501,5.5462148785591125
502,5.435397803783417
503,5.433607220649719
504,5.47683048248291
505,5.454122185707092
506,5.524466633796692
507,5.424501478672028
508,5.456152975559235
509,5.563193917274475
510,5.473283350467682
511,5.586491942405701
512,5.635511696338654
513,5.6578890681266785
514,5.506554961204529
515,5.459143817424774
516,5.542804002761841
517,5.337168455123901
518,5.430407285690308
519,5.243666589260101
520,5.331431031227112
521,5.464888274669647
522,5.51663064956665
523,5.526651918888092
524,5.461618721485138
525,5.436968386173248
526,5.3304272294044495
527,5.234342277050018
528,5.386309623718262
529,5.446061849594116
530,5.410324573516846
531,5.391604900360107
532,5.450183093547821
533,5.599931478500366
534,5.51282399892807
535,5.589068412780762
536,5.3277881145477295
537,5.483698844909668
538,5.2576658725738525
539,5.468913555145264
540,5.391116738319397
541,5.370511591434479
542,5.446947157382965
543,5.423495292663574
544,5.418889939785004
545,5.56254768371582
546,5.471543669700623
547,5.396361470222473
548,5.45182865858078
549,5.342519581317902
550,5.526070475578308
551,5.4078409075737
552,5.440553307533264
553,5.275980710983276
554,5.3796064257621765
555,5.4686455726623535
556,5.343091070652008
557,5.309331059455872
558,5.3954203724861145
559,5.426283299922943
560,5.246925950050354
561,5.466330587863922
562,5.392398953437805
563,5.422214031219482
564,5.558734059333801
565,5.760989010334015
566,5.504638373851776
567,5.3625030517578125
568,5.434228241443634
569,5.262244343757629
570,5.347232222557068
571,5.224399745464325
572,5.362841546535492
573,5.4433029890060425
574,5.313186347484589
575,5.336836099624634
576,5.256310880184174
577,5.405218064785004
578,5.217992424964905
579,5.4033456444740295
580,5.179119408130646
581,5.366501986980438
582,5.383128106594086
583,5.394117116928101
584,5.444643795490265
585,5.258757174015045
586,5.301019549369812
587,5.296571850776672
588,5.194404780864716
589,5.391342759132385
590,5.36383992433548
591,5.379201173782349
592,5.363060653209686
593,5.292069137096405
594,5.313162624835968
595,5.503781735897064
596,5.29558926820755
597,5.421788811683655
598,5.447074592113495
599,5.39160817861557
600,5.199939250946045
601,5.438414633274078
602,5.294084966182709
603,5.355673313140869
604,5.3499637842178345
605,5.3261682987213135
606,5.2477946281433105
607,5.375574469566345
608,5.271146476268768
609,5.271285712718964
610,5.2686927318573
611,5.310626804828644
612,5.2882038950920105
613,5.5480979681015015
614,5.429323494434357
615,5.354357302188873
616,5.449467778205872
617,5.473631262779236
618,5.27959018945694
619,5.318683207035065
620,5.200627624988556
621,5.290881514549255
622,5.280915796756744
623,5.27082759141922
624,5.192876577377319
625,5.345642149448395
626,5.242030501365662
627,5.193619132041931
628,5.342358410358429
629,5.374028980731964
630,5.185981452465057
631,5.263775289058685
632,5.329711616039276
633,5.289117097854614
634,5.157647967338562
635,5.389842629432678
636,5.1761434674263
637,5.359739184379578
638,5.153630375862122
639,5.134549021720886
640,5.23619681596756
641,5.185476660728455
642,5.175143241882324
643,5.190998613834381
644,5.3128451108932495
645,5.181917488574982
646,5.2691532373428345
647,5.298071324825287
648,5.243506669998169
649,5.323642134666443
650,5.295670032501221
651,5.265020668506622
652,5.3629783391952515
653,5.351133346557617
654,5.159658670425415
655,5.363835036754608
656,5.277970314025879
657,5.2918500900268555
658,5.313291311264038
659,5.218466758728027
660,5.2273465394973755
661,5.3010448813438416
662,5.284590065479279
663,5.338837683200836
664,5.297843933105469
665,5.346853971481323
666,5.359796702861786
667,5.2475966811180115
668,5.2405104637146
669,5.278905212879181
670,5.103989362716675
671,5.149113297462463
672,5.1915799379348755
673,5.142857134342194
674,5.205968379974365
675,5.14545339345932
676,5.204148650169373
677,5.280951380729675
678,5.312893927097321
679,5.030750751495361
680,5.17992639541626
681,5.085724413394928
682,5.147352695465088
683,5.186176538467407
684,5.019434332847595
685,5.210236430168152
686,5.281131148338318
687,5.183135271072388
688,5.184521436691284
689,5.356545150279999
690,5.279964923858643
691,5.226636290550232
692,5.16924649477005
693,5.251248776912689
694,5.319273293018341
695,5.238727509975433
696,5.261957943439484
697,5.224073708057404
698,5.278071761131287
699,5.142707705497742
700,5.219260990619659
701,5.199711859226227
702,5.235018849372864
