,loss
499,5.70416533946991
500,5.674635350704193
501,5.712419152259827
502,5.626896619796753
503,5.611331582069397
504,5.627030253410339
505,5.622250497341156
506,5.664820194244385
507,5.587303519248962
508,5.603672742843628
509,5.7338045835494995
510,5.684434235095978
511,5.722952902317047
512,5.772014915943146
513,5.817377388477325
514,5.646728277206421
515,5.600238382816315
516,5.668768465518951
517,5.479961395263672
518,5.595704257488251
519,5.424664258956909
520,5.503925323486328
521,5.646657049655914
522,5.679960548877716
523,5.643044888973236
524,5.64288330078125
525,5.603970885276794
526,5.478578805923462
527,5.404710412025452
528,5.57240492105484
529,5.615238547325134
530,5.570110082626343
531,5.5427610874176025
532,5.594703257083893
533,5.738622426986694
534,5.6507744789123535
535,5.766933381557465
536,5.486275255680084
537,5.647657573223114
538,5.426592826843262
539,5.619161367416382
540,5.564863443374634
541,5.529537677764893
542,5.587897181510925
543,5.549831986427307
544,5.580135822296143
545,5.669797956943512
546,5.653343379497528
547,5.554773271083832
548,5.610877990722656
549,5.528608679771423
550,5.674184024333954
551,5.559529602527618
552,5.590578019618988
553,5.419285237789154
554,5.558603525161743
555,5.615528106689453
556,5.489061951637268
557,5.466954231262207
558,5.579138338565826
559,5.556130468845367
560,5.398007392883301
561,5.6308963894844055
562,5.534987151622772
563,5.574236273765564
564,5.702222406864166
565,5.854082345962524
566,5.6416015625
567,5.531030178070068
568,5.5896002650260925
569,5.4224130511283875
570,5.501123070716858
571,5.371613383293152
572,5.564160168170929
573,5.591828882694244
574,5.465099573135376
575,5.496761918067932
576,5.417223870754242
577,5.580561876296997
578,5.371481955051422
579,5.553726673126221
580,5.322951257228851
581,5.513659358024597
582,5.511500418186188
583,5.5191890001297
584,5.620805382728577
585,5.393859267234802
586,5.457996428012848
587,5.438351392745972
588,5.3588133454322815
589,5.533486843109131
590,5.53558623790741
591,5.521575391292572
592,5.489106357097626
593,5.436710000038147
594,5.464544475078583
595,5.590943098068237
596,5.456247627735138
597,5.58461058139801
598,5.57790607213974
599,5.565912842750549
600,5.333689987659454
601,5.599125266075134
602,5.42714136838913
603,5.486871659755707
604,5.480335712432861
605,5.510462701320648
606,5.393037021160126
607,5.509889721870422
608,5.38942939043045
609,5.4048561453819275
610,5.389076054096222
611,5.433108925819397
612,5.396428108215332
613,5.651317536830902
614,5.523989260196686
615,5.477003693580627
616,5.565633058547974
617,5.582051932811737
618,5.3909836411476135
619,5.405241787433624
620,5.330723524093628
621,5.4001612067222595
622,5.42934775352478
623,5.4157373905181885
624,5.3226011991500854
625,5.5133238434791565
626,5.386083960533142
627,5.338646590709686
628,5.449213027954102
629,5.49561882019043
630,5.370426595211029
631,5.397779405117035
632,5.5179824233055115
633,5.427172601222992
634,5.318772792816162
635,5.503298103809357
636,5.317146718502045
637,5.502592921257019
638,5.3017361760139465
639,5.295736849308014
640,5.352405846118927
641,5.323384404182434
642,5.3176082372665405
643,5.306188225746155
644,5.4534319043159485
645,5.362888872623444
646,5.386725962162018
647,5.422593653202057
648,5.363743960857391
649,5.454177677631378
